# _tick,_time,step,pg_loss,value_loss,dist_entropy,train:mean_episode_return,train:median_episode_return,test:mean_episode_return,test:median_episode_return,train_eval:mean_episode_return,train_eval:median_episode_return,sps,train:success_rate,train_eval:success_rate,test:success_rate
135,1624946330.704802,222838784,-0.0008480210284081598,0.023884492538248498,0.12814943213015795,0.933648,0.9299745,0.6615561,0.8920919,0.9398469,0.94375,4796.077558802587,1.0,1.0,0.8
136,1624946675.5533934,224477184,-0.00547371706731307,0.050664021633565426,0.14941317526002726,0.9364031,0.9357143,0.92767847,0.9403061,0.94237244,0.94145405,4729.281035634784,1.0,1.0,1.0
137,1624947016.7837093,226115584,-0.00199094827985391,0.001864950512147819,0.13101309537887573,0.9419133,0.94145405,0.91642857,0.9403061,0.94283164,0.94489795,4851.665517527966,1.0,1.0,1.0
138,1624947347.4940672,227753984,-0.0017458943281477939,0.009795746339174608,0.17611704083780447,0.93915814,0.9380102,0.8357142,0.9276786,0.9504081,0.9494898,4908.793995346884,1.0,1.0,0.9
139,1624947685.0071938,229392384,-0.0017882415656155597,0.01728314463980496,0.22101587864259878,0.9384693,0.94260204,0.83089286,0.9288265,0.9389286,0.9345664,4891.731813258156,1.0,1.0,0.9
140,1624948022.5413485,231030784,-0.0015807592232401173,0.03097922378219664,0.1752168374756972,0.93479586,0.9357143,0.8258418,0.9219388,0.84604585,0.9391582,4849.107019109108,1.0,0.9,0.9
141,1624948361.6867454,232669184,-0.0009208448561063657,0.005373690112416322,0.15777643459538618,0.9414541,0.94375,0.837551,0.92308676,0.9499491,0.95178574,4817.700931686089,1.0,1.0,0.9
142,1624948695.236196,234307584,-0.0026414442885046205,0.02444276784081012,0.16360547269384065,0.9485714,0.94948983,0.93089294,0.9334184,0.93525505,0.9322704,4924.7649887272855,1.0,1.0,1.0
143,1624949029.8512807,235945984,-0.001966514071682468,0.03403799895507594,0.19189845398068428,0.94352037,0.9403061,0.94030607,0.94260204,0.9405357,0.94375,4821.077490648205,1.0,1.0,1.0
144,1624949367.703336,237584384,-0.001332486552807192,0.011412334977649152,0.11582054384052753,0.9370918,0.9380102,0.91298467,0.9242347,0.84397966,0.93686223,4913.779982390897,1.0,0.9,1.0
145,1624949695.3739207,239222784,-0.0036106432671658695,0.02052453501770894,0.2439234759658575,0.9478828,0.95293367,0.70954084,0.90931123,0.8458163,0.94375,4963.117876284043,1.0,0.9,0.8
146,1624950033.3963766,240861184,-0.0018964686120549838,0.0253505550014476,0.19175886424879232,0.9492601,0.95293367,0.90977037,0.9219388,0.94742346,0.94834185,4869.3950680158105,1.0,1.0,1.0
147,1624950367.6665947,242499584,-0.003929420801190038,0.0023504600976593792,0.19353492806355158,0.9476531,0.95178574,0.88290817,0.9311224,0.94030607,0.9391582,4888.6000261041345,1.0,1.0,1.0
148,1624950714.515958,244137984,0.0024594754989569387,0.02370090673988064,0.130488868492345,0.9435204,0.94489795,0.9132142,0.9391582,0.9536225,0.95408165,4705.227908938834,1.0,1.0,1.0
149,1624951058.5666344,245776384,-0.0019716854051997266,0.0017653584557895858,0.1127971966440479,0.94191325,0.94719386,0.74719393,0.9403061,0.9409949,0.94145405,4780.407042805361,1.0,1.0,0.8
150,1624951384.799973,247414784,-0.002026011352427304,0.023123533542578418,0.21237752586603165,0.94489795,0.94834185,0.8127551,0.90012753,0.9393878,0.94260204,5020.323287191308,1.0,1.0,0.9
151,1624951725.1869323,249053184,-0.0007894477457739413,0.015924474748317152,0.147813950975736,0.94627553,0.94375,0.9350255,0.9345664,0.94237244,0.9403061,4841.58651437736,1.0,1.0,1.0
152,1624952031.5849571,249987072,-0.0012080655821288626,0.013673664187081158,0.15636952221393585,0.9364031,0.9380102,0.91,0.9276786,0.93961734,0.94260204,8011.2201128406095,1.0,1.0,1.0
